age,hours_work,social_media_use,rent,friends_count,highest_speed,dates,standard_drinks,countries,semesters,commute,data_interest,mark_goal,hours_studying,financial_pressure,work_study_ratio,social_engagement,gender,relationship_status,drug_use_ans,student_type,mainstream_advanced,lecture_mode,study_type,learner_style,stress_category
18.0,0.0,2.0,900.0,0.0,140.0,0.0,0.0,14.0,0.0,15.0,7.0,100.0,2.0,900.0,0.0,0.0,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Low
18.0,0.0,4.0,0.0,3.0,50.0,0.0,0.0,5.0,0.0,40.0,4.0,80.0,3.0,0.0,0.0,0.75,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
32.0,25.0,2.0,0.0,0.0,100.0,11.0,0.0,16.0,10.0,45.0,5.0,70.0,8.0,0.0,3.125,0.0,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,Average
19.0,0.0,1.75,360.0,5.0,120.0,40.0,5.0,5.0,1.0,15.0,8.0,90.0,3.0,360.0,0.0,2.857142857142857,Male,In a relationship,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 3,Average
21.0,6.0,5.0,600.0,3.0,120.0,2.0,0.0,4.0,6.0,30.0,8.0,99.0,8.0,100.0,0.75,0.6,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
18.0,0.0,2.5,300.0,5.0,123.0,8.0,0.0,5.0,0.0,30.0,10.0,80.0,10.0,300.0,0.0,2.0,Male,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,12.0,5.8,0.0,20.0,150.0,20.0,10.0,10.0,0.0,90.0,0.0,50.0,0.0,0.0,12.0,3.4482758620689657,Female,Single,Yes,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
18.0,15.0,6.5,0.0,3.0,180.0,0.0,1.0,3.0,1.0,60.0,1.0,90.0,1.0,0.0,15.0,0.46153846153846156,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,0.0,3.15,0.0,3.0,120.0,0.0,2.0,15.0,0.0,35.0,9.0,80.0,5.0,0.0,0.0,0.9523809523809524,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
18.0,6.0,3.0,0.0,8.0,120.0,4.0,6.0,9.0,0.0,75.0,3.0,75.0,5.0,0.0,1.2,2.6666666666666665,Female,In a relationship,Prefer not to say,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
21.0,0.0,2.14,450.0,10.0,100.0,3.0,4.0,7.0,2.0,50.0,3.0,80.0,4.0,450.0,0.0,4.672897196261682,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
19.0,12.5,3.5,0.0,2.0,105.0,40.0,15.0,14.0,1.0,100.0,5.0,90.0,8.0,0.0,1.5625,0.5714285714285714,Male,In a relationship,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,0.0,4.0,400.0,20.0,120.0,0.0,10.0,10.0,0.0,20.0,6.0,60.0,8.0,400.0,0.0,5.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
21.0,0.0,1.16,0.0,3.0,110.0,0.0,0.0,15.0,4.0,120.0,6.0,80.0,5.0,0.0,0.0,2.586206896551724,Male,Single,Yes,International,DATA1001,Recording,I leave things to the last minute,Style 3,Low
19.0,14.0,3.9,0.0,48.0,240.0,2.0,2.0,40.80000000000018,2.0,72.0,3.0,90.0,7.0,0.0,2.0,12.307692307692308,Female,Single,No,Domestic,DATA1901,Recording,I work steadily all semester,Style 3,Average
18.0,0.0,3.0,0.0,3.0,100.0,0.0,0.0,3.0,1.0,120.0,2.0,70.0,3.0,0.0,0.0,1.0,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,High
18.0,4.0,5.45,0.0,8.0,110.0,40.0,3.0,8.0,1.0,45.0,8.0,85.0,3.0,0.0,1.3333333333333333,1.4678899082568806,Male,In a relationship,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,Low
20.0,0.0,22.5,470.0,1.0,140.0,2.0,0.0,10.0,0.0,10.0,0.0,80.0,5.0,470.0,0.0,0.044444444444444446,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
18.0,0.0,1.0,0.0,8.0,120.0,0.0,1.0,6.0,1.0,50.0,3.0,75.0,2.0,0.0,0.0,8.0,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 3,High
19.0,25.0,6.0,1135.4000000000087,5.0,130.0,100.0,0.0,4.0,0.0,30.0,5.0,90.0,2.0,45.41600000000035,12.5,0.8333333333333334,Female,In a relationship,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,High
18.0,7.0,6.5,0.0,1.0,110.0,0.0,0.0,4.0,0.0,25.0,6.0,75.0,3.0,0.0,2.3333333333333335,0.15384615384615385,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,Low
18.0,0.0,3.0,0.0,10.0,210.0,12.0,20.0,15.0,0.0,50.0,3.0,90.0,5.0,0.0,0.0,3.3333333333333335,Female,Its complicated,Yes,Domestic,DATA1001,Recording,I leave things to the last minute,Style 3,Average
18.0,21.0,3.12,0.0,2.0,120.0,0.0,3.0,7.0,1.0,45.0,1.0,90.0,4.0,0.0,5.25,0.641025641025641,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,30.0,4.0,1000.0,10.0,0.0,5.0,0.0,3.0,1.0,20.0,8.0,100.0,20.0,33.333333333333336,1.5,2.5,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,High
18.0,20.0,22.5,359.0,2.0,130.0,0.0,0.0,2.0,3.0,10.0,5.0,100.0,10.0,17.95,2.0,0.08888888888888889,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
18.0,0.0,2.5,0.0,4.0,110.0,1.0,18.0,20.0,0.0,20.0,6.0,80.0,6.0,0.0,0.0,1.6,Female,Single,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,High
19.0,0.0,2.0,0.0,2.0,0.0,10.0,6.0,24.0,0.0,15.0,5.0,85.0,2.0,0.0,0.0,1.0,Female,In a relationship,Prefer not to say,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,High
19.0,10.0,7.0,700.0,8.0,120.0,0.0,0.0,6.0,1.0,15.0,6.0,85.0,2.0,70.0,5.0,1.1428571428571428,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,Low
18.0,0.0,1.0,272.0,10.0,150.0,12.0,5.0,7.0,0.0,25.0,4.0,75.0,0.0,272.0,0.0,10.0,Male,In a relationship,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 3,Low
18.0,10.0,2.42,0.0,15.0,90.0,0.0,0.0,14.0,0.0,45.0,6.0,75.0,2.0,0.0,5.0,6.198347107438017,Female,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Average
22.0,0.0,5.75,475.0,3.0,80.0,0.0,4.0,4.0,5.0,50.0,3.0,65.0,2.0,475.0,0.0,0.5217391304347826,Female,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Average
18.0,5.0,2.25,0.0,4.0,100.0,3.0,0.0,5.0,0.0,110.0,6.0,100.0,5.0,0.0,1.0,1.7777777777777777,Female,In a relationship,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Average
19.0,50.0,4.5,500.0,15.0,120.0,5.0,0.0,4.0,0.0,20.0,6.0,90.0,3.0,10.0,16.666666666666668,3.3333333333333335,Female,In a relationship,No,International,DATA1001,Recording,I leave things to the last minute,Style 2,Average
18.0,26.0,7.5,0.0,0.0,110.0,50.0,25.0,4.0,0.0,75.0,4.0,75.0,5.0,0.0,5.2,0.0,Female,In a relationship,Yes,Domestic,DATA1001,Lecture Slides,I work steadily all semester,Style 3,High
21.0,13.0,14.0,225.0,3.0,80.0,3.0,0.0,2.0,3.0,90.0,6.0,85.0,4.0,17.307692307692307,3.25,0.21428571428571427,Female,In a relationship,Yes,International,DATA1001,Recording,I work steadily all semester,Style 2,Average
17.0,12.0,6.0,0.0,8.0,120.0,0.0,0.0,7.0,0.0,50.0,6.0,90.0,3.0,0.0,4.0,1.3333333333333333,Male,Single,Yes,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Average
19.0,28.0,7.0,0.0,2.0,120.0,0.0,7.0,2.0,0.0,15.0,6.0,100.0,10.0,0.0,2.8,0.2857142857142857,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,10.0,4.0,0.0,10.0,120.0,30.0,5.0,6.0,0.0,45.0,5.0,100.0,7.0,0.0,1.4285714285714286,2.5,Female,In a relationship,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,0.0,4.4,750.0,10.0,150.0,1.0,0.0,40.80000000000018,0.0,10.0,7.0,90.0,4.0,750.0,0.0,2.2727272727272725,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
17.0,25.0,3.0,0.0,4.0,110.0,0.0,0.0,4.0,0.0,30.0,6.0,100.0,7.0,0.0,3.5714285714285716,1.3333333333333333,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,High
18.0,6.0,5.0,0.0,10.0,110.0,0.0,0.0,4.0,0.0,40.0,9.0,85.0,5.0,0.0,1.2,2.0,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
20.0,0.0,8.25,625.0,6.0,90.0,2.0,3.0,3.0,0.0,35.0,8.0,80.0,25.0,625.0,0.0,0.7272727272727273,Male,In a relationship,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
18.0,20.0,3.13,0.0,1.0,200.0,4.0,10.0,13.0,0.0,90.0,5.0,100.0,5.0,0.0,4.0,0.3194888178913738,Male,Single,Prefer not to say,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
18.0,20.0,5.0,0.0,5.0,160.0,100.0,0.0,2.0,0.0,15.0,7.0,90.0,0.0,0.0,20.0,1.0,Female,In a relationship,Yes,Domestic,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
21.0,3.0,5.0,0.0,10.0,120.0,0.0,20.0,5.0,6.0,60.0,1.0,20.0,1.0,0.0,3.0,2.0,Female,Single,No,Domestic,DATA1001,Lecture Slides,I work steadily all semester,Style 3,High
18.0,0.0,5.37,0.0,35.0,125.0,3.0,0.0,6.0,0.0,15.0,2.0,85.0,2.0,0.0,0.0,6.517690875232774,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
17.0,15.0,11.52,600.0,1.0,100.0,97.0,1.0,4.0,1.0,30.0,4.0,85.0,6.0,40.0,2.5,0.08680555555555555,Female,In a relationship,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
17.0,0.0,3.0,0.0,3.0,110.0,0.0,0.0,3.0,0.0,60.0,4.0,90.0,3.0,0.0,0.0,1.0,Female,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
20.0,15.0,3.83,0.0,10.0,150.0,0.0,2.0,2.0,6.0,50.0,5.0,80.0,4.0,0.0,3.75,2.6109660574412534,Male,Single,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 1,Average
21.0,0.0,4.0,350.0,5.0,0.0,3.0,1.0,7.0,0.0,50.0,7.0,80.0,6.0,350.0,0.0,1.25,Female,Single,Prefer not to say,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
20.0,10.0,6.0,0.0,15.0,60.0,7.0,3.0,20.0,1.0,15.0,2.0,50.0,3.0,0.0,3.3333333333333335,2.5,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 1,Average
19.0,8.75,3.0,0.0,5.0,100.0,4.0,0.0,3.0,0.0,80.0,8.0,85.0,8.0,0.0,1.09375,1.6666666666666667,Female,In a relationship,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,High
19.0,0.0,10.0,0.0,0.0,130.0,30.0,0.0,7.0,0.0,80.0,4.0,100.0,3.0,0.0,0.0,0.0,Female,In a relationship,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Average
20.0,16.0,5.35,545.0,5.0,100.0,2.0,7.0,4.0,4.0,45.0,6.0,90.0,12.0,34.0625,1.3333333333333333,0.9345794392523366,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
18.0,0.0,1.0,0.0,7.0,90.0,0.0,0.0,5.0,2.0,90.0,1.0,90.0,3.0,0.0,0.0,7.0,Female,Single,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 3,Average
18.0,0.0,7.0,600.0,5.0,100.0,1.0,1.0,3.0,0.0,17.0,6.0,80.0,21.0,600.0,0.0,0.7142857142857143,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,2.65,0.0,4.0,120.0,0.0,0.0,5.0,1.0,90.0,2.0,75.0,2.0,0.0,0.0,1.509433962264151,Female,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,0.0,6.0,0.0,0.0,160.0,0.0,0.0,8.0,0.0,20.0,5.0,90.0,3.0,0.0,0.0,0.0,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
20.0,0.0,5.22,360.0,20.0,108.0,0.0,3.0,4.0,1.0,28.0,4.0,85.0,4.0,360.0,0.0,3.831417624521073,Female,Single,No,International,DATA1001,Recording,I leave things to the last minute,Style 2,Average
18.0,10.0,3.5,0.0,7.0,140.0,10.0,0.0,15.0,1.0,45.0,4.0,85.0,3.0,0.0,3.3333333333333335,2.0,Female,In a relationship,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 1,Low
21.0,25.0,1.0,0.0,0.0,145.0,30.0,3.0,5.0,9.0,35.0,7.0,75.0,8.0,0.0,3.125,0.0,Male,Single,Yes,Domestic,DATA1001,Other,I leave things to the last minute,Style 1,Low
19.0,0.0,3.06,450.0,4.0,90.0,0.0,1.0,12.0,0.0,10.0,4.0,85.0,7.0,450.0,0.0,1.3071895424836601,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 2,High
18.0,0.0,1.0,0.0,5.0,120.0,2.0,48.590000000000146,5.0,0.0,65.0,6.0,100.0,12.0,0.0,0.0,5.0,Male,Single,Yes,Domestic,DATA1901,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,Low
22.0,0.0,1.5,370.0,25.0,245.0,10.0,25.0,27.0,4.0,15.0,8.0,90.0,5.0,370.0,0.0,16.666666666666668,Male,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 3,Low
18.0,0.0,1.5,0.0,4.0,140.0,0.0,0.0,25.0,0.0,10.0,10.0,85.0,4.0,0.0,0.0,2.6666666666666665,Male,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,High
18.0,0.0,1.95,0.0,5.0,130.0,0.0,1.3,7.0,0.0,90.0,1.0,50.0,0.0,0.0,0.0,2.5641025641025643,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I leave things to the last minute,Style 2,Average
22.0,0.0,6.0,420.0,5.0,200.0,4.0,3.0,14.0,7.0,5.0,6.0,85.0,2.0,420.0,0.0,0.8333333333333334,Female,Single,Prefer not to say,International,DATA1001,Recording,I leave things to the last minute,Style 3,Low
20.0,3.0,8.16,850.0,2.0,140.0,15.0,3.0,5.0,0.0,40.0,6.0,80.0,3.0,283.3333333333333,1.0,0.24509803921568626,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,0.0,4.5,0.0,4.0,160.0,3.0,0.0,5.0,0.0,90.0,8.0,100.0,8.0,0.0,0.0,0.8888888888888888,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
21.0,0.0,0.54,0.0,2.0,100.0,0.0,8.0,30.0,6.0,15.0,1.0,50.0,3.0,0.0,0.0,3.7037037037037033,Male,Single,Yes,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,High
18.0,0.0,4.14,250.0,6.0,80.0,1.0,3.0,3.0,0.0,15.0,8.0,80.0,10.0,250.0,0.0,1.4492753623188408,Male,Single,No,International,DATA1901,Live in the Lecture Theatre,It changes depending on the subject,Style 1,High
18.0,2.0,3.0,0.0,2.0,110.0,1.0,12.0,14.0,0.0,75.0,5.0,75.0,3.0,0.0,0.6666666666666666,0.6666666666666666,Male,Single,No,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Low
17.0,20.0,5.2,699.0,12.0,180.0,0.0,0.0,9.0,1.0,25.0,6.0,85.0,2.0,34.95,10.0,2.3076923076923075,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Low
20.0,5.0,6.46,0.0,10.0,140.0,8.0,1.0,20.0,0.0,90.0,5.0,85.0,10.0,0.0,0.5,1.5479876160990713,Male,In a relationship,Yes,Domestic,DATA1001,Recording,It changes depending on the subject,Style 3,High
18.0,0.0,4.4,500.0,10.0,150.0,0.0,0.0,3.0,0.0,15.0,9.0,100.0,5.0,500.0,0.0,2.2727272727272725,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I leave things to the last minute,Style 2,Low
19.0,0.0,7.28,459.0,0.0,150.0,0.0,0.0,3.0,0.0,20.0,7.0,80.0,2.0,459.0,0.0,0.0,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Average
31.0,36.0,3.0,245.0,2.0,150.0,6.0,20.0,22.0,9.0,20.0,3.0,85.0,5.0,6.805555555555555,7.2,0.6666666666666666,Male,Single,Yes,International,DATA1001,Recording,It changes depending on the subject,Style 3,Low
18.0,13.0,1.55,0.0,5.0,130.0,1.0,5.0,20.0,1.0,30.0,2.0,60.0,1.0,0.0,13.0,3.225806451612903,Female,In a relationship,Yes,Domestic,DATA1001,Recording,I work steadily all semester,Style 1,Average
18.0,0.0,0.5,700.0,52.0,0.0,4.0,1.0,6.0,0.0,16.0,5.0,100.0,3.0,700.0,0.0,33.333333333333336,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,Average
20.0,45.0,5.5,520.0,1.0,120.0,0.0,0.0,2.0,0.0,40.0,5.0,80.0,5.0,11.555555555555555,9.0,0.18181818181818182,Female,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 3,Average
17.0,40.0,10.0,1050.0,10.0,0.0,1.0,2.0,3.0,0.0,20.0,4.0,10.0,6.0,26.25,6.666666666666667,1.0,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Average
19.0,0.0,7.0,650.0,5.0,140.0,5.0,7.0,4.0,0.0,25.0,4.0,80.0,2.0,650.0,0.0,0.7142857142857143,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 2,High
18.0,5.0,2.0,0.0,9.0,130.0,0.0,8.0,8.0,0.0,35.0,7.0,90.0,4.0,0.0,1.25,4.5,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
20.0,12.0,6.0,500.0,5.0,268.3600000000006,0.0,0.0,15.0,3.0,15.0,0.0,100.0,2.0,41.666666666666664,6.0,0.8333333333333334,Male,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,0.0,3.0,400.0,0.0,160.0,0.0,1.0,5.0,0.0,70.0,9.0,90.0,14.0,400.0,0.0,0.0,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,Low
19.0,0.0,3.0,735.0,5.0,100.0,0.0,0.0,3.0,0.1,40.0,3.0,80.0,2.0,735.0,0.0,1.6666666666666667,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Average
20.0,0.0,5.0,809.0,1.0,0.0,3.0,7.0,0.0,0.0,15.0,6.0,85.0,3.0,809.0,0.0,0.2,Male,Single,No,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
18.0,50.0,4.0,729.0,6.0,130.0,10.0,0.0,5.0,0.0,30.0,9.0,99.0,10.0,14.58,5.0,1.5,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
18.0,0.0,12.0,325.0,10.0,60.0,7.0,0.0,13.0,0.0,40.0,7.0,8.0,3.0,325.0,0.0,0.8333333333333334,Male,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,Low
18.0,21.0,9.0,1000.0,10.0,100.0,0.0,0.0,5.0,0.0,15.0,6.0,10.0,10.0,47.61904761904762,2.1,1.1111111111111112,Female,Single,No,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
19.0,50.0,22.5,750.0,5.0,130.0,0.0,3.0,10.0,0.0,5.0,7.0,80.0,6.0,15.0,8.333333333333334,0.2222222222222222,Male,Single,No,International,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
19.0,16.0,1.5,113.04,50.0,164.0,8.0,0.0,15.0,1.0,40.0,6.0,100.0,4.0,7.065,4.0,33.333333333333336,Male,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,0.0,0.36,0.0,1.0,130.0,0.0,0.0,2.0,0.0,60.0,4.0,85.0,3.0,0.0,0.0,2.7777777777777777,Female,Single,No,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,Average
18.0,5.0,5.0,0.0,0.0,180.0,99.0,48.590000000000146,40.80000000000018,0.0,1.0,6.0,2.41,0.0,0.0,5.0,0.0,Male,Married,Prefer not to say,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 3,High
18.0,1.0,3.3,0.0,7.0,130.0,0.0,0.0,5.0,0.0,40.0,3.0,75.0,6.0,0.0,0.16666666666666666,2.121212121212121,Male,Single,No,Domestic,DATA1901,Live Stream from Lecture Theatre,It changes depending on the subject,Style 3,Low
18.0,0.0,6.55,586.0,8.0,130.0,0.0,8.0,13.0,0.0,30.0,6.0,70.0,2.0,586.0,0.0,1.2213740458015268,Female,Single,Yes,International,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 2,High
18.0,4.0,4.0,0.0,6.0,110.0,0.0,0.0,5.0,1.0,60.0,5.0,85.0,3.0,0.0,1.3333333333333333,1.5,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 3,High
27.0,20.0,0.5,0.0,0.0,250.0,0.0,16.0,10.0,3.0,15.0,5.0,61.0,4.0,0.0,5.0,0.0,Male,In a relationship,Yes,Domestic,DATA1001,Recording,I leave things to the last minute,Style 2,Average
17.0,4.0,2.0,0.0,3.0,120.0,1.0,0.0,13.0,0.0,90.0,1.0,90.0,5.0,0.0,0.8,1.5,Female,Single,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 3,Average
19.0,0.0,5.0,380.0,5.0,100.0,1.0,2.0,10.0,0.0,5.0,5.0,85.0,6.0,380.0,0.0,1.0,Female,Single,No,International,DATA1001,Lecture Slides,I work steadily all semester,Style 1,Average
19.0,0.0,8.0,0.0,2.0,80.0,0.0,0.0,7.0,1.0,60.0,7.0,77.0,2.0,0.0,0.0,0.25,Male,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 2,Low
18.0,16.0,10.0,570.0,10.0,180.0,0.0,10.0,3.0,0.0,1.0,4.0,10.0,5.0,35.625,3.2,1.0,Female,Single,No,International,DATA1001,Recording,I work steadily all semester,Style 3,High
18.0,15.0,4.0,0.0,3.0,100.0,1.0,7.0,9.0,1.0,80.0,4.0,80.0,3.0,0.0,5.0,0.75,Female,In a relationship,No,Domestic,DATA1001,Recording,I work steadily all semester,Style 2,Average
18.0,0.0,1.5,499.0,25.0,130.0,0.0,0.0,2.0,1.0,1.0,0.0,85.0,4.0,499.0,0.0,16.666666666666668,Female,Single,No,Domestic,DATA1001,Lecture Slides,It changes depending on the subject,Style 3,Low
23.0,22.0,6.5,240.0,5.0,180.0,8.0,5.0,12.0,1.0,45.0,3.0,85.0,3.0,10.909090909090908,7.333333333333333,0.7692307692307693,Male,Its complicated,No,International,DATA1001,Recording,It changes depending on the subject,Style 1,High
18.0,0.0,2.0,0.0,5.0,110.0,12.0,1.3,28.0,0.0,120.0,3.0,80.0,4.0,0.0,0.0,2.5,Male,Single,No,Domestic,DATA1001,Recording,It changes depending on the subject,Style 1,Average
18.0,9.75,2.5,0.0,12.0,110.0,2.0,4.0,9.0,0.0,65.0,7.0,90.0,2.0,0.0,4.875,4.8,Male,Single,Yes,Domestic,DATA1001,Recording,I leave things to the last minute,Style 1,Average
18.0,11.0,3.25,0.0,10.0,125.0,0.0,4.0,18.0,0.0,40.0,2.0,65.0,4.0,0.0,2.75,3.076923076923077,Female,Single,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,I work steadily all semester,Style 2,Average
19.0,0.0,3.5,0.0,15.0,125.0,0.0,22.0,32.0,0.0,5.0,3.0,80.0,5.0,0.0,0.0,4.285714285714286,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 1,Average
18.0,3.0,2.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,40.0,7.0,100.0,4.0,0.0,0.75,0.0,Male,Single,No,Domestic,DATA1901,Live Stream from Lecture Theatre,I work steadily all semester,Style 1,Average
21.0,0.0,3.15,450.0,3.0,180.0,1.0,0.0,11.0,3.0,40.0,3.0,80.0,3.0,450.0,0.0,0.9523809523809524,Female,In a relationship,Prefer not to say,International,DATA1001,Recording,It changes depending on the subject,Style 2,Average
18.0,0.0,4.2,400.0,7.0,50.0,0.0,0.0,10.0,0.0,40.0,10.0,90.0,6.0,400.0,0.0,1.6666666666666665,Male,Single,No,International,DATA1901,Live in the Lecture Theatre,I work steadily all semester,Style 1,Low
18.0,0.0,14.5,0.0,10.0,110.0,3.0,1.0,2.0,0.0,120.0,4.0,70.0,4.0,0.0,0.0,0.6896551724137931,Male,In a relationship,No,Domestic,DATA1001,Live in the Lecture Theatre,It changes depending on the subject,Style 3,High
20.0,16.0,3.0,0.0,6.0,110.0,0.0,0.0,7.0,0.0,60.0,2.0,90.0,4.0,0.0,4.0,2.0,Male,Single,No,Domestic,DATA1001,Live in the Lecture Theatre,I work steadily all semester,Style 1,Average
22.0,0.0,3.5,0.0,3.0,120.0,10.0,10.0,21.0,4.0,45.0,2.0,60.0,2.0,0.0,0.0,0.8571428571428571,Female,In a relationship,Yes,Domestic,DATA1001,Live Stream from Lecture Theatre,It changes depending on the subject,Style 2,High
